Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Factory,Factory_Latitude,Factory_Longitude,Shipping Lead Time
4710,US-2023-104311-CHO-TRI-54000,2025-05-02,2028-10-26,Standard Class,104311,United States,Irving,Texas,75061,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2.0,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,1273
4711,US-2023-158155-CHO-FUD-51000,2025-05-02,2028-10-26,Standard Class,158155,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2.0,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,1273
4712,US-2023-104311-CHO-FUD-51000,2025-05-02,2028-10-26,Standard Class,104311,United States,Irving,Texas,75061,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3.0,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,1273
4713,US-2023-146836-CHO-NUT-13000,2025-05-02,2028-10-22,Same Day,146836,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3.0,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,1269
4714,US-2023-104311-CHO-SCR-58000,2025-05-02,2028-10-26,Standard Class,104311,United States,Irving,Texas,75061,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3.0,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,1273
4715,US-2023-129280-CHO-MIL-31000,2025-05-03,2028-10-25,First Class,129280,United States,Newark,Ohio,43055,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2.0,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,1271
4716,US-2023-163398-CHO-NUT-13000,2025-05-03,2028-10-28,Standard Class,163398,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3.0,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,1274
4717,US-2023-163398-CHO-NUT-13000,2025-05-03,2028-10-28,Standard Class,163398,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7.0,17.43,7.0,Lot's O' Nuts,32.881893,-111.768036,1274
4718,US-2023-163398-CHO-TRI-54000,2025-05-03,2028-10-28,Standard Class,163398,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1.0,2.45,1.3,Wicked Choccy's,32.076176,-81.088371,1274
4719,US-2023-129280-CHO-MIL-31000,2025-05-03,2028-10-25,First Class,129280,United States,Newark,Ohio,43055,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2.0,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,1271
4720,US-2023-129280-CHO-SCR-58000,2025-05-03,2028-10-25,First Class,129280,United States,Newark,Ohio,43055,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5.0,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,1271
4721,US-2023-129280-CHO-NUT-13000,2025-05-03,2028-10-25,First Class,129280,United States,Newark,Ohio,43055,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3.0,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,1271
4722,US-2023-129280-CHO-FUD-51000,2025-05-03,2028-10-25,First Class,129280,United States,Newark,Ohio,43055,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5.0,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036,1271
4723,US-2023-129280-CHO-FUD-51000,2025-05-03,2028-10-25,First Class,129280,United States,Newark,Ohio,43055,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3.0,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,1271
4724,US-2023-147991-CHO-NUT-13000,2025-05-05,2028-10-29,Standard Class,147991,United States,Chattanooga,Tennessee,37421,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5.0,12.45,5.0,Lot's O' Nuts,32.881893,-111.768036,1273
4725,US-2023-126165-CHO-SCR-58000,2025-05-05,2028-10-27,Second Class,126165,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2.0,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,1271
4726,US-2023-102239-CHO-TRI-54000,2025-05-05,2028-10-26,First Class,102239,United States,Henderson,Nevada,89015,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6.0,14.7,7.8,Wicked Choccy's,32.076176,-81.088371,1270
4727,US-2023-160500-CHO-TRI-54000,2025-05-05,2028-10-28,First Class,160500,United States,Encinitas,California,92024,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3.0,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,1272
4728,US-2023-102239-CHO-FUD-51000,2025-05-05,2028-10-26,First Class,102239,United States,Henderson,Nevada,89015,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2.0,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,1270
4729,US-2023-160500-CHO-SCR-58000,2025-05-05,2028-10-28,First Class,160500,United States,Encinitas,California,92024,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5.0,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,1272
4730,US-2023-105662-SUG-EVE-47000,2025-05-05,2028-10-29,Standard Class,105662,United States,Tallahassee,Florida,32303,Sugar,Gulf,SUG-EVE-47000,Everlasting Gobstopper,40.0,4.0,32.0,8.0,Secret Factory,41.446333,-90.565487,1273
4731,US-2023-145247-CHO-MIL-31000,2025-05-05,2028-10-27,First Class,145247,United States,Louisville,Kentucky,40214,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3.0,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,1271
4732,US-2023-112676-CHO-MIL-31000,2025-05-05,2028-10-28,First Class,112676,United States,Murfreesboro,Tennessee,37130,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3.0,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,1272
4733,US-2023-137729-CHO-MIL-31000,2025-05-05,2028-10-29,Standard Class,137729,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1.0,2.11,1.14,Wicked Choccy's,32.076176,-81.088371,1273
4734,US-2023-105662-CHO-NUT-13000,2025-05-05,2028-10-29,Standard Class,105662,United States,Tallahassee,Florida,32303,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3.0,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,1273
4735,US-2023-137729-CHO-NUT-13000,2025-05-05,2028-10-29,Standard Class,137729,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3.0,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,1273
4736,US-2023-137393-CHO-NUT-13000,2025-05-06,2028-10-30,Standard Class,137393,United States,Bakersfield,California,93309,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4.0,9.96,4.0,Lot's O' Nuts,32.881893,-111.768036,1273
4737,US-2023-118052-CHO-FUD-51000,2025-05-06,2028-10-30,Standard Class,118052,United States,Lorain,Ohio,44052,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7.0,16.8,8.4,Lot's O' Nuts,32.881893,-111.768036,1273
4738,US-2023-146857-CHO-TRI-54000,2025-05-06,2028-10-28,Second Class,146857,United States,Springfield,Missouri,65807,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1.0,2.45,1.3,Wicked Choccy's,32.076176,-81.088371,1271
4739,US-2023-139234-CHO-FUD-51000,2025-05-06,2028-10-30,Standard Class,139234,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2.0,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,1273
4740,US-2023-118052-CHO-NUT-13000,2025-05-06,2028-10-30,Standard Class,118052,United States,Lorain,Ohio,44052,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2.0,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,1273
4741,US-2023-118052-CHO-TRI-54000,2025-05-06,2028-10-30,Standard Class,118052,United States,Lorain,Ohio,44052,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2.0,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,1273
4742,US-2023-139234-CHO-NUT-13000,2025-05-06,2028-10-30,Standard Class,139234,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2.0,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,1273
4743,US-2023-128818-CHO-MIL-31000,2025-05-07,2028-10-31,Standard Class,128818,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4.0,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,1273
4744,US-2023-128818-CHO-FUD-51000,2025-05-07,2028-10-31,Standard Class,128818,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,28.8,8.0,19.2,9.6,Lot's O' Nuts,32.881893,-111.768036,1273
4745,US-2023-128818-CHO-MIL-31000,2025-05-07,2028-10-31,Standard Class,128818,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7.0,14.77,7.98,Wicked Choccy's,32.076176,-81.088371,1273
4746,US-2023-128818-CHO-FUD-51000,2025-05-07,2028-10-31,Standard Class,128818,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3.0,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,1273
4747,US-2023-128818-CHO-TRI-54000,2025-05-07,2028-10-31,Standard Class,128818,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5.0,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,1273
4748,US-2023-128818-CHO-TRI-54000,2025-05-07,2028-10-31,Standard Class,128818,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5.0,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,1273
4749,CA-2023-169856-CHO-MIL-31000,2025-05-07,2028-11-01,Standard Class,169856,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6.0,12.66,6.84,Wicked Choccy's,32.076176,-81.088371,1274
4750,CA-2023-169856-CHO-NUT-13000,2025-05-07,2028-11-01,Standard Class,169856,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1.0,2.49,1.0,Lot's O' Nuts,32.881893,-111.768036,1274
4751,CA-2023-169856-CHO-SCR-58000,2025-05-07,2028-11-01,Standard Class,169856,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1.0,2.5,1.1,Lot's O' Nuts,32.881893,-111.768036,1274
4752,CA-2023-169856-CHO-MIL-31000,2025-05-07,2028-11-01,Standard Class,169856,Canada,Toronto,Ontario,M3C,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4.0,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,1274
4753,US-2023-164672-CHO-MIL-31000,2025-05-08,2028-11-02,Second Class,164672,United States,Dover,Delaware,19901,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2.0,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,1274
4754,US-2023-111696-CHO-MIL-31000,2025-05-08,2028-10-30,First Class,111696,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3.0,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,1271
4755,US-2023-106530-CHO-MIL-31000,2025-05-08,2028-10-28,Same Day,106530,United States,Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2.0,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,1269
4756,US-2023-106530-CHO-FUD-51000,2025-05-08,2028-10-28,Same Day,106530,United States,Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2.0,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,1269
4757,US-2023-106530-CHO-FUD-51000,2025-05-08,2028-10-28,Same Day,106530,United States,Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2.0,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,1269
4758,US-2023-106530-CHO-SCR-58000,2025-05-08,2028-10-28,Same Day,106530,United States,Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3.0,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,1269
4759,US-2023-106530-CHO-MIL-31000,2025-05-08,2028-10-28,Same Day,106530,United States,Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2.0,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,1269
4760,US-2023-144057-CHO-TRI-54000,2025-05-09,2028-11-02,Standard Class,144057,United States,Austin,Texas,78745,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4.0,9.8,5.2,Wicked Choccy's,32.076176,-81.088371,1273
4761,US-2023-161158-CHO-FUD-51000,2025-05-09,2028-11-02,Standard Class,161158,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5.0,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036,1273
4762,US-2023-109176-CHO-SCR-58000,2025-05-09,2028-11-04,Standard Class,109176,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5.0,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,1275
4763,US-2023-159765-CHO-MIL-31000,2025-05-09,2028-11-01,Second Class,159765,United States,Salem,Virginia,24153,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7.0,14.77,7.98,Wicked Choccy's,32.076176,-81.088371,1272
4764,US-2023-144057-CHO-NUT-13000,2025-05-09,2028-11-02,Standard Class,144057,United States,Austin,Texas,78745,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6.0,14.94,6.0,Lot's O' Nuts,32.881893,-111.768036,1273
4765,US-2023-144057-CHO-TRI-54000,2025-05-09,2028-11-02,Standard Class,144057,United States,Austin,Texas,78745,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4.0,9.8,5.2,Wicked Choccy's,32.076176,-81.088371,1273
4766,US-2023-109176-CHO-SCR-58000,2025-05-09,2028-11-04,Standard Class,109176,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1.0,2.5,1.1,Lot's O' Nuts,32.881893,-111.768036,1275
4767,US-2023-159093-CHO-TRI-54000,2025-05-09,2028-11-03,Standard Class,159093,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4.0,9.8,5.2,Wicked Choccy's,32.076176,-81.088371,1274
4768,US-2023-144057-OTH-KAZ-38000,2025-05-09,2028-11-02,Standard Class,144057,United States,Austin,Texas,78745,Other,Interior,OTH-KAZ-38000,Kazookles,6.5,2.0,0.5,6.0,The Other Factory,35.1175,-89.971107,1273
4769,US-2023-144057-CHO-FUD-51000,2025-05-09,2028-11-02,Standard Class,144057,United States,Austin,Texas,78745,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6.0,14.4,7.2,Lot's O' Nuts,32.881893,-111.768036,1273
4770,US-2023-169166-CHO-SCR-58000,2025-05-09,2028-11-03,Standard Class,169166,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2.0,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,1274
4771,US-2023-112382-CHO-TRI-54000,2025-05-09,2028-11-02,Standard Class,112382,United States,Houston,Texas,77036,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2.0,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,1273
4772,US-2023-117625-CHO-NUT-13000,2025-05-10,2028-11-04,Standard Class,117625,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2.0,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,1274
4773,US-2023-161543-CHO-MIL-31000,2025-05-10,2028-11-05,Standard Class,161543,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2.0,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,1275
4774,US-2023-133816-CHO-FUD-51000,2025-05-10,2028-11-02,Second Class,133816,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2.0,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,1272
4775,US-2023-162733-CHO-MIL-31000,2025-05-11,2028-11-01,First Class,162733,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1.0,2.11,1.14,Wicked Choccy's,32.076176,-81.088371,1270
4776,US-2023-100510-CHO-SCR-58000,2025-05-12,2028-11-06,Standard Class,100510,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3.0,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,1274
4777,US-2023-123610-CHO-FUD-51000,2025-05-12,2028-11-05,Standard Class,123610,United States,Mission Viejo,California,92691,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1.0,2.4,1.2,Lot's O' Nuts,32.881893,-111.768036,1273
4778,US-2023-109911-CHO-TRI-54000,2025-05-12,2028-11-05,Standard Class,109911,United States,Virginia Beach,Virginia,23464,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4.0,9.8,5.2,Wicked Choccy's,32.076176,-81.088371,1273
4779,US-2023-167416-CHO-TRI-54000,2025-05-12,2028-11-06,Standard Class,167416,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5.0,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,1274
4780,US-2023-101196-CHO-SCR-58000,2025-05-12,2028-11-06,Standard Class,101196,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2.0,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,1274
4781,US-2023-123610-CHO-FUD-51000,2025-05-12,2028-11-05,Standard Class,123610,United States,Mission Viejo,California,92691,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6.0,14.4,7.2,Lot's O' Nuts,32.881893,-111.768036,1273
4782,US-2023-100510-CHO-NUT-13000,2025-05-12,2028-11-06,Standard Class,100510,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4.0,9.96,4.0,Lot's O' Nuts,32.881893,-111.768036,1274
4783,US-2023-148901-CHO-TRI-54000,2025-05-14,2028-11-08,Standard Class,148901,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3.0,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,1274
4784,US-2023-141019-CHO-TRI-54000,2025-05-14,2028-11-03,Same Day,141019,United States,Cincinnati,Ohio,45231,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1.0,2.45,1.3,Wicked Choccy's,32.076176,-81.088371,1269
4785,US-2023-148901-CHO-FUD-51000,2025-05-14,2028-11-08,Standard Class,148901,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2.0,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,1274
4786,US-2023-148901-CHO-TRI-54000,2025-05-14,2028-11-08,Standard Class,148901,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3.0,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,1274
4787,US-2023-148901-CHO-MIL-31000,2025-05-14,2028-11-08,Standard Class,148901,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8.0,16.88,9.12,Wicked Choccy's,32.076176,-81.088371,1274
4788,US-2023-148901-CHO-TRI-54000,2025-05-14,2028-11-08,Standard Class,148901,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2.0,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,1274
4789,US-2023-148901-CHO-MIL-31000,2025-05-14,2028-11-08,Standard Class,148901,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6.0,12.66,6.84,Wicked Choccy's,32.076176,-81.088371,1274
4790,US-2023-108224-CHO-FUD-51000,2025-05-14,2028-11-03,Same Day,108224,United States,Yuma,Arizona,85364,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7.0,16.8,8.4,Lot's O' Nuts,32.881893,-111.768036,1269
4791,US-2023-148901-CHO-TRI-54000,2025-05-14,2028-11-08,Standard Class,148901,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5.0,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,1274
4792,US-2023-146570-CHO-TRI-54000,2025-05-15,2028-11-09,Standard Class,146570,United States,Jackson,Mississippi,39212,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3.0,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,1274
4793,US-2023-146570-CHO-SCR-58000,2025-05-15,2028-11-09,Standard Class,146570,United States,Jackson,Mississippi,39212,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4.0,10.0,4.4,Lot's O' Nuts,32.881893,-111.768036,1274
4794,US-2023-141180-CHO-NUT-13000,2025-05-15,2028-11-08,Second Class,141180,United States,Fort Lauderdale,Florida,33311,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4.0,9.96,4.0,Lot's O' Nuts,32.881893,-111.768036,1273
4795,US-2023-146570-CHO-TRI-54000,2025-05-15,2028-11-09,Standard Class,146570,United States,Jackson,Mississippi,39212,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,30.0,8.0,19.6,10.4,Wicked Choccy's,32.076176,-81.088371,1274
4796,US-2023-152408-CHO-SCR-58000,2025-05-15,2028-11-10,Standard Class,152408,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3.0,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,1275
4797,US-2023-165673-CHO-SCR-58000,2025-05-15,2028-11-08,Second Class,165673,United States,Springfield,Ohio,45503,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4.0,10.0,4.4,Lot's O' Nuts,32.881893,-111.768036,1273
4798,US-2023-130638-CHO-MIL-31000,2025-05-16,2028-11-08,Second Class,130638,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4.0,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,1272
4799,US-2023-130638-CHO-MIL-31000,2025-05-16,2028-11-08,Second Class,130638,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9.0,18.99,10.26,Wicked Choccy's,32.076176,-81.088371,1272
4800,US-2023-133144-CHO-SCR-58000,2025-05-16,2028-11-10,Second Class,133144,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3.0,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,1274
4801,US-2023-122133-CHO-TRI-54000,2025-05-16,2028-11-12,Standard Class,122133,United States,Middletown,Connecticut,6457,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4.0,9.8,5.2,Wicked Choccy's,32.076176,-81.088371,1276
4802,US-2023-158435-CHO-NUT-13000,2025-05-17,2028-11-07,First Class,158435,United States,Waterbury,Connecticut,6708,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4.0,9.96,4.0,Lot's O' Nuts,32.881893,-111.768036,1270
4803,US-2023-117037-CHO-FUD-51000,2025-05-17,2028-11-09,First Class,117037,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3.0,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,1272
4804,US-2023-150567-CHO-FUD-51000,2025-05-17,2028-11-10,Standard Class,150567,United States,Apopka,Florida,32712,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6.0,14.4,7.2,Lot's O' Nuts,32.881893,-111.768036,1273
4805,US-2023-117037-CHO-SCR-58000,2025-05-17,2028-11-09,First Class,117037,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1.0,2.5,1.1,Lot's O' Nuts,32.881893,-111.768036,1272
4806,US-2023-150567-CHO-NUT-13000,2025-05-17,2028-11-10,Standard Class,150567,United States,Apopka,Florida,32712,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2.0,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,1273
